category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
LANG_DIFF	none	na			Sources/EChartsKit/util/types.swift	1880	InnerFocus union (focus|indices|dictionary) modeled as Any.		
LANG_DIFF	none	na			Sources/EChartsKit/util/types.swift	1912	StatesOptionMixin TS intersection arms flattened into explicit emphasis/blurScope/disabled fields.		
LANG_DIFF	none	na			Sources/EChartsKit/util/types.swift	1948	SeriesOption TS mixin intersection flattened into embedded component/animation/palette/states fields.		
LANG_DIFF	none	na			Sources/EChartsKit/util/types.swift	2093	SeriesEncodableModel generic option arg dropped; aliased to SeriesModel.		
LANG_DIFF	none	na			Sources/EChartsKit/util/types.swift	2206	RoamHostComponentOrSeries generic option arg dropped; modeled as ComponentModel & RoamHostModel.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	59	Upstream's feature-detected optional interface members folded into the class as open methods with default bodies; Swift cannot feature-detect method existence — semantically equivalent.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	71	The [Caution] about prototype `extend` initializer bug does not apply to Swift native subclassing; declaration defaults used instead.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	98	__model/__id modeled Optional vs non-optional upstream (injected after construction) to avoid an initializer requirement — idiom difference.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	192	incrementalPrepareRender base no-op matches upstream optional 'implement if needed' member.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	204	incrementalRender base no-op matches upstream optional member.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	215	updateTransform base returns nil (void) modeling upstream `void | {update:true}` as Bool? — optional member.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	224	containPoint base returns false matches upstream optional member default.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	236	filterForExposedEvent base returns true (not filtered) matches upstream optional member default; packedEvent union erased to Any.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	316	dataIdx coerced Double/Int→Int for getItemGraphicEl; out-of-range returns nil matching JS undefined — idiom difference.		
LANG_DIFF	none	na			Sources/EChartsKit/view/Chart.swift	339	enableClassExtend is a callable no-op (native subclassing) and enableClassManagement realized by static _manager — idiom difference.		
LANG_DIFF	none	na			Sources/EChartsKit/view/ComponentView.swift	64	Preserved upstream prototype-extend caveat that does not apply (Swift uses native subclassing; enableClassExtend is a no-op).		
LANG_DIFF	none	na			Sources/EChartsKit/view/ComponentView.swift	78	Injectable __model/__alive/__id declared Optional in Swift vs upstream non-optional assigned-after-construction; equivalent.		
LANG_DIFF	none	na			Sources/EChartsKit/view/ComponentView.swift	128	eachRendered cb typed (Element)->Bool; upstream boolean|void void arm dropped (non-short-circuit callers return false).		
LANG_DIFF	none	na			Sources/EChartsKit/view/ComponentView.swift	155	filterForExposedEvent packedEvent union (ECActionEvent|ECElementEvent) modeled as Any; base returns false as upstream default.		
LANG_DIFF	none	na			Sources/EChartsKit/view/ComponentView.swift	209	No Swift equivalent for the typeof ComponentView & ExtendableConstructor & ClassManager intersection; handled by _classManager + static forwarders.		
LANG_DIFF	none	na			Sources/EChartsKit/visual/VisualMapping.swift	23	VisualValue typed as Any because TS AllPropTypes<VisualOptionUnit> has no Swift equivalent.		
LANG_DIFF	none	na			Sources/EChartsKit/visual/VisualMapping.swift	29	MappingMethod aliased to String; the 'linear'|'piecewise'|'category'|'fixed' string-literal union is not expressible.		
LANG_DIFF	none	na			Sources/EChartsKit/visual/VisualMapping.swift	39	ColorMapper return type ColorString|number[] modeled as Any (union erased).		
LANG_DIFF	none	na			Sources/EChartsKit/visual/VisualMapping.swift	200	JS arr[-1] CATEGORY_DEFAULT_VISUAL_INDEX slot held in a separate categoryDefaultVisual field since Swift arrays have no negative index; semantically equivalent.		
LANG_DIFF	none	na	Y		Sources/EChartsKit/visual/VisualMapping.swift	416	listVisualTypes() returns keys in nondeterministic Swift-dictionary order, diverging from upstream JS object insertion order which downstream consumers may depend on.	Refuted. Only consumer is PiecewiseModel.swift:189, which uses the list purely for set-membership (visualTypesInPieces[type]=1) — order-independent, as its own comment (line 214) notes. No downstream behavioral dependence on order. Demote SEMANTIC_RISK->LANG_DIFF, severity none.	
LANG_DIFF	none	na			Sources/ZRenderKit/Animation/Animation.swift	295	addAnimator's body is inlined in animate() so a generic Animator<T> can register without an unsafe cast to Animator<Any>; Swift-generics idiom, semantically equivalent to upstream addAnimator.		
LANG_DIFF	none	na			Sources/ZRenderKit/Animation/Animator.swift	246	cloneValue shallow-copies a nested non-[[Double]] array-of-arrays; Swift array value semantics already deep-copy nested arrays, so fidelity is effectively preserved.		
LANG_DIFF	none	na			Sources/ZRenderKit/Animation/Animator.swift	1301	asNumber uses a subset numeric coercion rather than full ECMAScript ToNumber; adequate for color/number tweens.		
LANG_DIFF	none	na			Sources/ZRenderKit/Animation/Animator.swift	1329	isLinearGradient/isRadialGradient reimplemented locally as gradient.type=='linear'/'radial' checks in lieu of the unported svg/helper; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Contain/containUtil.swift	7	Upstream module contain/util.ts renamed to containUtil to avoid a Swift namespace collision with core/util.ts's `enum util`; pure naming/idiom difference with zero functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	33	JS string-keyed Point/RectLike access (XY/WH) replaced by numeric dimension-index helpers; no string-keyed stored props in Swift.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	59	Stored props pre-set to 0 before passing self to boundingRectSet (Swift init ordering requirement); then normalized/overwritten.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	249	plain() returns a concrete _PlainRect holder instead of an anonymous object literal because RectLike is AnyObject-constrained.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	347	calculateTransform ignores the incoming out scratch matrix (value-returning matrix.* per conventions) and allocates fresh; minor perf-only divergence.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	391	Dropped _tmpCalcTrans scratch buffer since vector.set is value-returning; no functional effect.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	462	RectLike constrained to AnyObject (vs upstream structural type) so out-param mutation propagates and identity comparison target !== source is expressible.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/BoundingRect.swift	548	Upstream closure-based _ctx object literal modeled as a final class IntersectContext with private members; call sites unchanged.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/Eventful.swift	9	Upstream EvtDef compile-time event-name/param generic is dropped (event names String, params [Any?]); pure TS typing loss, no runtime effect.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/Eventful.swift	176	handler.zrEventfulCallAtLast flag cannot be attached to a Swift closure so callAtLast defaults false; upstream itself gates this as an unpublished feature with no setter, so no runtime impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/GestureMgr.swift	32	The merged ZRRawTouchEvent/ZRPinchEvent DOM object modeled as a final class so the pinch recognizer's in-place pinchScale/pinchX/pinchY mutation stays reference-visible.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/GestureMgr.swift	136	Recognizer return object {type,target,event} modeled as a Swift struct (GestureInfo).		
LANG_DIFF	none	small	Y		Sources/ZRenderKit/Core/LRU.swift	11	"JS coerces numeric object keys to strings so map[1] and map[""1""] collide upstream, but LRUKey.number(1) and .string(""1"") are distinct here — a divergence in key identity that could split cache entries a JS caller expects to share."	REFUTED. Grepped every LRU caller: ContainText.swift:142/200 put(.string(font)/.string(text)), color.swift:254/739 put(.string(...)), _fontMeasureInfoCache/strWidthCache/colorCache/liftedColorCache are all LRU<...> keyed exclusively by .string. Zero call sites in Sources/ ever construct a .number key (or an integer/float literal key). Upstream's caches are likewise string-keyed (font strings, color strings, text strings). The .number(1) vs .string('1') identity divergence is therefore unreachable dead-branch behavior — no caller can produce a collision either way. Pure documented language difference with no behavioral impact; demote SEMANTIC_RISK -> LANG_DIFF, severity none.	
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	33	ExtendedCanvasRenderingContext2D interface not modeled (typed-interface fidelity dropped); only dpr field retained.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	52	Float32Array feature-detection collapsed to a constant true; number[]|Float32Array modeled as one ContiguousArray<Double>.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	122	data typed as single growable ContiguousArray<Double> rather than number[]|Float32Array union; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	148	_ctx canvas context field omitted (renderer seam); path commands recorded to data and replayed via rebuildPath, functionally equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	357	fill(ctx)/stroke(ctx) drop the direct-draw call but still run toStatic(); drawing performed by the painter, equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	409	Float32Array/undefined branch in appendPath collapsed to always-reallocate-to-exact-size; equivalent for a value-type array.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	476	_expandData is a no-op because Swift data is already growable (upstream converted Float32Array->number[]); growth via append in addData.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/PathProxy.swift	926	Upstream 'ctx.ellipse' feature-detection dropped because PathRebuilder always provides ellipse; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/Transformable.swift	235	Documents that upstream mistypes setLocalTransform's param as vector.VectorArray though it is a 6-element matrix; the port types it MatrixArray. Faithful correction, no impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/Transformable.swift	428	TransformProp string-literal union has no Swift analogue; TRANSFORMABLE_PROPS is a [String] instead. Idiom-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/Transformable.swift	431	util.assignProps is not ported; copyTransform copies the TRANSFORMABLE_PROPS fields explicitly, which is a faithful equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/bbox.swift	94	Upstream's module-level scratch buffers xDim/yDim served as the out-param of curve.cubicExtrema; since the Swift cubicExtrema is value-returning (per CONVENTIONS §3) the buffers are unneeded and the extrema array is consumed directly. Idiom-only difference, semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/env.swift	14	Upstream browser.version union string|number modeled as String? with Double() coercion at the boundary; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/env.swift	169	firstMatch is an NSRegularExpression idiom replacing JS String.prototype.match; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/platform.swift	20	Int() cast on DEFAULT_FONT_SIZE to keep the '12px' string byte-identical to JS numeric interpolation; zero functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/platform.swift	67	JS 'typeof JSON === undefined' legacy bailout dropped because JSON is always present in Swift; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/platform.swift	165	NSRegularExpression helper replaces JS RegExp.exec to extract capture group 1; idiom-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	9	Structural TS ArrayLike<T> ({[k:number]:T; length}) modeled as Swift [T]; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	20	TS NullUndefined = null|undefined collapses to Swift nil (T?) per conventions; no standalone type.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	154	TS PropType<TObj,TProp> keyof/index-access utility type has no Swift equivalent; type-level only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	155	TS AllPropTypes<T> utility type has no Swift equivalent; type-level only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	156	TS FunctionPropertyNames<T> mapped/conditional utility type has no Swift equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	157	TS MapToType<T,S> recursive mapped utility type has no Swift equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	163	TS KeyOfDistributive<T> distributive conditional type has no Swift equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	165	TS WithThisType<Func,This> `this`-parameter utility type has no Swift equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	181	IncrementalIdCompat = number|boolean modeled as Double; boolean arm coerced (true=>1/false=>0) at use sites.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/types.swift	191	ZLevel2 typeof-literal union (2|1|0) modeled as Double; values preserved as constants.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	21	BUILTIN_OBJECT JS runtime type-tag table for merge/clone has no Swift analogue; not needed by geometry.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	23	TYPED_ARRAY '[object Float32Array]' tag table is a JS runtime concept not needed by geometry.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	25	objToString/arrayProto/native* prototype-plumbing constants are JS internals with no Swift equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	204	inherits() prototype-chain mixin replaced by native Swift class inheritance.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	207	mixin() prototype property copy replaced by protocol + protocol-extension.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	292	bind/curry (Function.prototype.bind partial application) replaced by Swift closures at call sites.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	437	slice(arr,...args) forwarding replaced by Swift subranges at call sites.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	471	trim(str) replaced by Swift String.trimmingCharacters at call sites.		
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	479	concatArray (typed-array concat preserving constructor) replaced by Swift `a+b`.		
LANG_DIFF	none	small	Y		Sources/ZRenderKit/Core/util.swift	486	createObject flattens proto keys instead of Object.create's live prototype link: keys() now enumerates inherited keys (JS Object.keys would not) and later proto mutations aren't visible; can diverge for any style/option proto-chain consumer.	REFUTE. grep 'createObject(' across Sources/+Tests/ (minus func def) returns ONLY upstream-reference comments; every createStyle impl (Path.swift:1000 `var style = DEFAULT_PATH_STYLE; extendPathStyle`, Image/TSpan/Displayable likewise) copies a value-type default struct and does NOT call util.createObject. The generic createObject<T> has ZERO live callers -> the proto-flatten vs live-link divergence cannot affect any consumer. Pure lang-diff on dead code.	
LANG_DIFF	none	na			Sources/ZRenderKit/Core/util.swift	501	hasOwn(own,prop) hasOwnProperty replaced by `dict[prop] != nil`.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	77	ElementTextConfig union-typed fields (position/origin) modeled as Any? because Swift has no untagged unions; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	158	ElementEventCallback/CbThis this-bound callback typing collapses to Core/Eventful's EventCallback; typing-only difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	163	ElementProps typed interface collapsed to [String: Any] prop bag; typed-interface fidelity dropped.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	182	ElementStatePropNames/ElementState/ElementCommonState Pick<> utility types modeled as a prop bag; typing-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	308	Upstream narrows parent to Group; port inherits Transformable.parent and casts at use sites; type-narrowing idiom difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	664	Upstream dynamic (this as any)[key]=value replaced by explicit switch; no dynamic member assignment in Swift.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	752	Unknown/sub-bag animation key returns nil in the base accessor (subclass override handles it); idiom difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	1076	Upstream parent is Group; port inherits Transformable.parent and casts to Element; type-narrowing idiom difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	1163	Dev-mode throw ('Text element has been added to zrender') dropped; __DEV__ assertion, no production behavior.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	1168	Dev-mode throw ('Recursive component attachment') dropped; __DEV__ assertion.		
LANG_DIFF	none	na			Sources/ZRenderKit/Element.swift	1235	Dev-mode guard throw on setTextContent dropped; __DEV__ assertion.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/CompoundPath.swift	27	getDefaultShape() added (empty CompoundPathShape) because the typed-existential shape model needs a concrete default; matches upstream's `|| []` fallback.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/CompoundPath.swift	47	beforeBrush override carries the Swift base's BeforeBrushParam arg that upstream's arg-less beforeBrush() lacks; param ignored, behavior identical.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/CompoundPath.swift	63	buildPath override carries the Swift base's extra `inBatch` arg omitted by upstream's buildPath(ctx, shape); full-arity override, no behavior change.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	29	Dynamic STYLE_MAGIC_KEY property key modeled as the zrStyleMagic Bool field; const kept only for provenance.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	45	zrStyleMagic Bool replaces the dynamic magic-key stamp used to detect createStyle-produced style objects.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	61	blend (composite-op) is not tweened, matching upstream's DEFAULT_COMMON_ANIMATION_PROPS which omits blend.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	117	DEFAULT_COMMON_ANIMATION_PROPS typed MapToType collapsed to a loose [String:Any] bag; only read by getAnimationStyleProps.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	129	DisplayableProps typed interface collapsed to ElementProps [String:Any] prop bag.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	136	DisplayableStatePropNames/DisplayableState Pick<> utility types collapsed onto ElementState.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	193	upstream re-declares _normalState to narrow to DisplayableState; Swift can't re-type an inherited stored property, so Element's _normalState is reused.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	391	animateStyle returns Animator<Any> rather than upstream's Animator<this['style']>; generic type collapsed.		
LANG_DIFF	none	small			Sources/ZRenderKit/Graphic/Displayable.swift	598	static initDefaultProps prototype seeding replaced by stored-property initializers plus the init override (type/__dirty).		
LANG_DIFF	none	small	Y		Sources/ZRenderKit/Graphic/Displayable.swift	617	extendCommonStyle copies only the known CommonStyleProps fields instead of upstream's all-enumerable-keys extend; subclass style fields are dropped by this base copier and rely entirely on Path/Text overrides (extendPathStyle).	Reclassify from SEMANTIC_RISK. Base Displayable.style is literally a CommonStyleProps value type (6 fields); it structurally cannot hold subclass style fields, so extendCommonStyle copying only known fields drops nothing that the base type could carry. Path (extendPathStyle, Path.swift:1003/548) and Text (_mergeStyle, Text.swift:750) override setStyle/useStyle/createStyle with their own richer-bag copiers. No path routes a Path/Text style through the base copier. Pure language-modeling difference, no behavioral risk.	
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Group.swift	57	childrenRef returns a value-type copy rather than a live reference; storage walks it read-only so acceptable.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Group.swift	110	Dev-mode __hostTarget attachment guard/throw dropped (a __DEV__ assertion), no runtime effect.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Group.swift	236	eachChild's `context` this-binding param is unused because Swift closures capture; kept for signature fidelity.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Group.swift	254	traverse models the JS `boolean|void` callback as `-> Bool` and is an overload (not override) of Element.traverse; idiomatic equivalence.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Group.swift	341	GroupLike protocol drops the upstream `extends Element` because Swift protocols cannot inherit from a class; conformers are Element subclasses.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Helper/poly.swift	12	Upstream's inline structural `{ points, smooth?, smoothConstraint? }` type is modeled as an explicit `PolyBuildPathShape` protocol since Swift lacks structural typing; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Helper/roundSector.swift	37	Upstream inline union `number | number[]` corner radius is modeled as a tagged CornerRadius enum since Swift lacks untagged unions; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Helper/roundSector.swift	169	Upstream's inline structural shape param `{cx,cy,startAngle,...}` is accepted here as the concrete SectorShape (its only caller); the structural-typing difference has no runtime effect.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Helper/smoothBezier.swift	74	Optional `smooth` defaulted to `0` for the `vector.scale` call; callers (poly.buildPath) only enter smoothBezier when smooth is truthy, so the `?? 0` fallback is dead and semantically inert.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Helper/subPixelOptimize.swift	16	JS `Math.round` (round-half-toward-+Infinity) is correctly replicated with `floor(x + 0.5)`; verified faithful for both positive and negative halves, no functional divergence.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	51	Upstream union `string | ImageLike` modeled as tagged ImageSource enum; no untagged unions in Swift.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	69	Dynamic STYLE_MAGIC_KEY stamp replaced by an explicit zrStyleMagic bool; idiom difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	106	MapToType<ImageProps, boolean> recursive mapped type collapsed to a [String: Any] bag; typing-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	129	ImageProps typed interface collapsed onto DisplayableProps bag (onload exposed as stored property); typed-interface fidelity dropped.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	135	ImageState Pick<>&ElementCommonState utility type collapsed to a DisplayableState alias; typing-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	232	_syncCommonStyle is a Swift-only bridge mirroring imageStyle's common subset into inherited style, since Swift can't re-type Displayable.style; upstream has one style object.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Image.swift	299	extendImageStyle copies known ImageStyleProps fields only rather than all enumerable keys; ImageStyleProps is a closed struct so no keys can be lost.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	35	notClear/incremental can't be re-declared as own fields in Swift, so they are seeded in init instead.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	42	_cursor modeled as Int (used only as an array index) vs upstream number.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	53	traverse overridden non-generically calling cb(self); the generic this-binding is replaced by closure capture.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	60	useStyle overridden to take (and ignore) the base's CommonStyleProps arg while assigning an empty style, matching upstream's no-arg version.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	69	_useHoverStyle overridden to take (and ignore) the base's arg, matching upstream's no-arg version.		
LANG_DIFF	none	small	Y		Sources/ZRenderKit/Graphic/IncrementalDisplayable.swift	158	getBoundingRect skips a child whose getBoundingRect() returns nil rather than trapping, diverging from upstream's non-null assumption; a nil child is silently excluded from the union rect.	Refuted. In this port Element.getBoundingRect returns BoundingRect? for EVERY node type (Element.swift:1489; Path/TSpan/Image all Optional). Real displayables always produce a rect, so the guard-continue is a defensive adaptation to Swift's Optional return, not a semantic divergence. No child is realistically nil. Demote to LANG_DIFF/none.	
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	71	ZRColor TS untagged union modeled as a Swift tagged enum; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	81	lineDash TS union (false|number[]|'solid'|'dashed'|'dotted') modeled as a Swift tagged enum.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	103	zrStyleMagic bool replaces upstream's dynamic STYLE_MAGIC_KEY symbol stamp; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	266	MapToType<PathProps,boolean> recursive mapped type collapsed to a [String:Any] bag; functional.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	289	PathProps typed interface dropped to a typealias of DisplayableProps ([String:Any] bag).		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	295	PathKey/PathPropertyType keyof/PropType utility types have no Swift equivalent; not needed.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	358	PathStatePropNames union type collapsed to a String alias; the 'shape' state-prop drop is captured in the state-machinery gaps.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	361	PathState Pick&hoverLayer type collapsed to DisplayableState alias; the shape field's absence is the actionable item in _applyStateObj.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	412	Protected _normalState type-narrowing not modeled; Element's _normalState reused, functionally equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	617	"color.lum takes non-optional String so textFill?? """" passed; parse-nil yields lum 0, matching upstream's undefined tolerance."		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	746	strokeContainThreshold non-optional Double (default 5) so upstream's ==null?4 dead branch never fires; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	975	setShape(obj) replaces the shape wholesale rather than upstream's extend-merge; acceptable because subclasses construct a full typed shape struct.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	1021	_syncCommonStyle is a Swift-only bridge mirroring pathStyle into Displayable.style because Swift can't re-type the inherited property; upstream has one style object.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Path.swift	1104	extendPathStyle copies the known typed PathStyleProps fields rather than all dynamic enumerable keys; equivalent for a fixed-field struct.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Pattern.swift	60	The PatternObject structural union is modeled as two separate protocols; a union enum will appear where PathStyleProps consumes it. Modeling choice, no functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Arc.swift	53	Upstream's typed `ArcProps` with `shape?: Partial<ArcShape>` narrowing is collapsed onto the `[String: Any]` PathProps bag; typed-interface fidelity dropped, semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/BezierCurve.swift	72	JS `null`->NaN arithmetic when only one of cpx2/cpy2 is set is faithfully replicated via `?? .nan`; upstream condition `cpx2 != null || cpy2 != null` matches the Swift `||`, so zero functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Line.swift	16	Upstream's reused mutable `subPixelOptimizeOutputShape` scratch object is dropped because the Swift `subPixelOptimizeLine` is value-returning; purely a JS GC optimization with no observable behavior.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Polygon.swift	55	PolygonProps typed interface collapses onto the dynamic PathProps bag via typealias; typed-interface fidelity dropped, no functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Polyline.swift	65	PolylineProps typed interface collapses onto the dynamic PathProps bag via typealias; typed-interface fidelity dropped, no functional impact.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Rect.swift	15	Upstream `r?: number | number[]` untagged union modeled as a tagged enum RectRadius since Swift has no untagged unions; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Rect.swift	65	"Typed RectProps interface fidelity dropped — aliased to the dynamic [String: Any] PathProps bag; shape set via the ""shape"" key."		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Rect.swift	70	Upstream's reused mutable scratch `subPixelOptimizeOutputShape` object elided because the Swift subPixelOptimizeRect is value-returning; pure GC concern, no observable behavior.		
